id,name,category,variation,availability
furniture_735-2,silo,Housewares,Green & dark brown,crafting 
furniture_735-3,silo,Housewares,Blue & gray,crafting 
furniture_735-4,silo,Housewares,Black & white,crafting 
furniture_735-5,silo,Housewares,Aqua & pink,crafting 
furniture_736-1,silver confetti blower,Housewares,Silver,Nook's Cranny Paradise Planning office 
furniture_736-2,silver confetti blower,Housewares,Gold,Nook's Cranny Paradise Planning office 
furniture_736-3,silver confetti blower,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_736-4,silver confetti blower,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_736-5,silver confetti blower,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_737-1,silver mic,Housewares,,Nook's Cranny 
furniture_738-1,simple bed,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_738-9,simple bed,Housewares,Brown,Nook's Cranny Paradise Planning office 
furniture_738-17,simple bed,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_738-25,simple bed,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_738-33,simple bed,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_738-41,simple bed,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_738-49,simple bed,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_738-57,simple bed,Housewares,Purple,Nook's Cranny Paradise Planning office 
furniture_739-1,simple chair,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_739-9,simple chair,Housewares,Brown,Nook's Cranny Paradise Planning office 
furniture_739-17,simple chair,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_739-25,simple chair,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_739-33,simple chair,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_739-41,simple chair,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_739-49,simple chair,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_739-57,simple chair,Housewares,Purple,Nook's Cranny Paradise Planning office 
furniture_740-1,simple DIY workbench,Housewares,,crafting 
furniture_741-1,simple panel,Housewares,Light gray,Nook's Cranny 
furniture_741-9,simple panel,Housewares,Black,Nook's Cranny 
furniture_741-17,simple panel,Housewares,White,Nook's Cranny 
furniture_741-25,simple panel,Housewares,Brown,Nook's Cranny 
furniture_741-33,simple panel,Housewares,Light brown,Nook's Cranny 
furniture_741-41,simple panel,Housewares,Dark brown,Nook's Cranny 
furniture_741-49,simple panel,Housewares,Gray,Nook's Cranny 
furniture_741-57,simple panel,Housewares,Gold,Nook's Cranny 
furniture_742-1,simple small dresser,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_742-9,simple small dresser,Housewares,Brown,Nook's Cranny Paradise Planning office 
furniture_742-17,simple small dresser,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_742-25,simple small dresser,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_742-33,simple small dresser,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_742-41,simple small dresser,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_742-49,simple small dresser,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_742-57,simple small dresser,Housewares,Purple,Nook's Cranny Paradise Planning office 
furniture_743-1,simple sofa,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_743-9,simple sofa,Housewares,Brown,Nook's Cranny Paradise Planning office 
furniture_743-17,simple sofa,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_743-25,simple sofa,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_743-33,simple sofa,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_743-41,simple sofa,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_743-49,simple sofa,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_743-57,simple sofa,Housewares,Purple,Nook's Cranny Paradise Planning office 
furniture_744-1,simple stool,Housewares,,Nook's Cranny Paradise Planning office 
furniture_745-1,simple table,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_745-9,simple table,Housewares,Brown,Nook's Cranny Paradise Planning office 
furniture_745-17,simple table,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_745-25,simple table,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_745-33,simple table,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_745-41,simple table,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_745-49,simple table,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_745-57,simple table,Housewares,Purple,Nook's Cranny Paradise Planning office 
furniture_746-1,simple vanity,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_746-2,simple vanity,Housewares,Brown,Nook's Cranny Paradise Planning office 
furniture_746-3,simple vanity,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_746-4,simple vanity,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_746-5,simple vanity,Housewares,Yellow,Nook's Cranny Paradise Planning office 
furniture_746-6,simple vanity,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_746-7,simple vanity,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_746-8,simple vanity,Housewares,Purple,Nook's Cranny Paradise Planning office 
furniture_747-1,simple well,Housewares,,crafting 
furniture_748-1,skeleton,Housewares,,Nook's Cranny 
furniture_749-1,ski rack,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_749-2,ski rack,Housewares,Colorful,Nook's Cranny Paradise Planning office 
furniture_749-3,ski rack,Housewares,Orange,Nook's Cranny Paradise Planning office 
furniture_749-4,ski rack,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_749-5,ski rack,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_750-1,sleeping bag,Housewares,Green,Timmy Nook's Cranny 
furniture_750-2,sleeping bag,Housewares,Black,Timmy Nook's Cranny 
furniture_750-3,sleeping bag,Housewares,Blue,Timmy Nook's Cranny 
furniture_750-4,sleeping bag,Housewares,Orange,Timmy Nook's Cranny 
furniture_750-5,sleeping bag,Housewares,Yellow,Timmy Nook's Cranny 
furniture_750-6,sleeping bag,Housewares,Purple,Timmy Nook's Cranny 
furniture_750-7,sleeping bag,Housewares,White,Timmy Nook's Cranny 
furniture_750-8,sleeping bag,Housewares,Red,Timmy Nook's Cranny 
furniture_751-1,sleigh,Housewares,Natural,crafting 
furniture_751-2,sleigh,Housewares,Dark brown,crafting 
furniture_751-3,sleigh,Housewares,Red,crafting 
furniture_751-4,sleigh,Housewares,White,crafting 
furniture_752-1,sloppy bed,Housewares,Light wood,recycle box 
furniture_752-9,sloppy bed,Housewares,Natural wood,recycle box 
furniture_752-17,sloppy bed,Housewares,Dark wood,recycle box 
furniture_752-25,sloppy bed,Housewares,White,recycle box 
furniture_752-33,sloppy bed,Housewares,Gray,recycle box 
furniture_752-41,sloppy bed,Housewares,Light blue,recycle box 
furniture_752-49,sloppy bed,Housewares,Pink,recycle box 
furniture_752-57,sloppy bed,Housewares,Ash brown,recycle box 
furniture_753-1,sloppy sink,Housewares,Light wood,recycle box 
furniture_753-2,sloppy sink,Housewares,Natural wood,recycle box 
furniture_753-3,sloppy sink,Housewares,Dark wood,recycle box 
furniture_753-4,sloppy sink,Housewares,White,recycle box 
furniture_753-5,sloppy sink,Housewares,Gray,recycle box 
furniture_753-6,sloppy sink,Housewares,Light blue,recycle box 
furniture_753-7,sloppy sink,Housewares,Pink,recycle box 
furniture_753-8,sloppy sink,Housewares,Ash brown,recycle box 
furniture_754-1,sloppy sofa,Housewares,Beige,recycle box 
furniture_754-9,sloppy sofa,Housewares,Gray,recycle box 
furniture_754-17,sloppy sofa,Housewares,Navy blue,recycle box 
furniture_754-25,sloppy sofa,Housewares,Yellow,recycle box 
furniture_754-33,sloppy sofa,Housewares,Green,recycle box 
furniture_754-41,sloppy sofa,Housewares,Light blue,recycle box 
furniture_754-49,sloppy sofa,Housewares,Pink,recycle box 
furniture_754-57,sloppy sofa,Housewares,Brown,recycle box 
furniture_755-1,sloppy table,Housewares,Light wood,recycle box 
furniture_755-8,sloppy table,Housewares,Natural wood,recycle box 
furniture_755-15,sloppy table,Housewares,Dark wood,recycle box 
furniture_755-22,sloppy table,Housewares,White,recycle box 
furniture_755-29,sloppy table,Housewares,Gray,recycle box 
furniture_755-36,sloppy table,Housewares,Light blue,recycle box 
furniture_755-43,sloppy table,Housewares,Pink,recycle box 
furniture_755-50,sloppy table,Housewares,Ash brown,recycle box 
furniture_756-1,small café table,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_756-2,small café table,Housewares,Light brown,Nook's Cranny Paradise Planning office 
furniture_756-3,small café table,Housewares,Dark brown,Nook's Cranny Paradise Planning office 
furniture_756-4,small café table,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_756-5,small café table,Housewares,Black,Nook's Cranny Paradise Planning office 
furniture_757-1,small cardboard boxes,Housewares,,crafting 
furniture_758-1,small clothing rack,Housewares,Light wood,Nook's Cranny Paradise Planning office 
furniture_758-2,small clothing rack,Housewares,Natural wood,Nook's Cranny Paradise Planning office 
furniture_758-3,small clothing rack,Housewares,Dark wood,Nook's Cranny Paradise Planning office 
furniture_758-4,small clothing rack,Housewares,Pastel,Nook's Cranny Paradise Planning office 
furniture_758-5,small clothing rack,Housewares,Colorful,Nook's Cranny Paradise Planning office 
furniture_759-1,small covered round table,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_759-9,small covered round table,Housewares,Gray,Nook's Cranny Paradise Planning office 
furniture_759-17,small covered round table,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_759-25,small covered round table,Housewares,Pink,Nook's Cranny Paradise Planning office 
furniture_759-33,small covered round table,Housewares,Berry red,Nook's Cranny Paradise Planning office 
furniture_759-41,small covered round table,Housewares,Gold,Nook's Cranny Paradise Planning office 
furniture_759-49,small covered round table,Housewares,Light blue,Nook's Cranny Paradise Planning office 
furniture_759-57,small covered round table,Housewares,Floral print,Nook's Cranny Paradise Planning office 
furniture_760-1,small LED display,Housewares,Black,Nook's Cranny Paradise Planning office 
furniture_760-9,small LED display,Housewares,Silver,Nook's Cranny Paradise Planning office 
furniture_761-1,small mannequin,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_761-6,small mannequin,Housewares,Brown,Nook's Cranny Paradise Planning office 
furniture_761-11,small mannequin,Housewares,Black,Nook's Cranny Paradise Planning office 
furniture_762-1,small Mushroom Platform,Housewares,Yellow,Nook Shopping 
furniture_762-2,small Mushroom Platform,Housewares,Pink,Nook Shopping 
furniture_762-3,small Mushroom Platform,Housewares,Green,Nook Shopping 
furniture_763-1,small wooden partition,Housewares,Light wood,crafting 
furniture_763-2,small wooden partition,Housewares,White wood,crafting 
furniture_763-3,small wooden partition,Housewares,Cherry wood,crafting 
furniture_763-4,small wooden partition,Housewares,Dark wood,crafting 
furniture_763-5,small wooden partition,Housewares,Black,crafting 
furniture_763-6,small wooden partition,Housewares,Green,crafting 
furniture_763-7,small wooden partition,Housewares,Blue,crafting 
furniture_763-8,small wooden partition,Housewares,Pink wood,crafting 
furniture_764-1,smoker,Housewares,Black,Timmy Nook's Cranny 
furniture_764-2,smoker,Housewares,Green,Timmy Nook's Cranny 
furniture_764-3,smoker,Housewares,Silver,Timmy Nook's Cranny 
furniture_765-1,snack machine,Housewares,Black,Nook Stop 
furniture_765-2,snack machine,Housewares,White,Nook Stop 
furniture_765-3,snack machine,Housewares,Red,Nook Stop 
furniture_765-4,snack machine,Housewares,Silver,Nook Stop 
furniture_766-1,snare drum,Housewares,Red,Nook's Cranny Paradise Planning office 
furniture_766-2,snare drum,Housewares,Black,Nook's Cranny Paradise Planning office 
furniture_766-3,snare drum,Housewares,White,Nook's Cranny Paradise Planning office 
furniture_766-4,snare drum,Housewares,Natural,Nook's Cranny Paradise Planning office 
furniture_767-1,soccer goal,Housewares,,Nook Stop 
furniture_768-1,soft-serve lamp,Housewares,Vanilla,Nook's Cranny (upgraded) 
furniture_768-2,soft-serve lamp,Housewares,Purple sweet potato,Nook's Cranny (upgraded) 
furniture_768-3,soft-serve lamp,Housewares,Mango,Nook's Cranny (upgraded) 
furniture_768-4,soft-serve lamp,Housewares,Pale sky,Nook's Cranny (upgraded) 
furniture_768-5,soft-serve lamp,Housewares,Green tea,Nook's Cranny (upgraded) 
furniture_768-6,soft-serve lamp,Housewares,Chocolate swirl,Nook's Cranny (upgraded) 
furniture_768-7,soft-serve lamp,Housewares,Strawberry swirl,Nook's Cranny (upgraded) 
furniture_768-8,soft-serve lamp,Housewares,Rainbow,Nook's Cranny (upgraded) 
furniture_769-1,solar panel,Housewares,Blue,Nook Stop 
furniture_769-2,solar panel,Housewares,Black,Nook Stop 
furniture_770-1,South Pole,Housewares,,Gulliver 
furniture_771-1,space shuttle,Housewares,,crafting 
furniture_772-1,spaceship control panel,Housewares,Blue,Nook's Cranny Paradise Planning office 
furniture_772-6,spaceship control panel,Housewares,Green,Nook's Cranny Paradise Planning office 
furniture_772-11,spaceship control panel,Housewares,Orange,Nook's Cranny Paradise Planning office 
furniture_772-16,spaceship control panel,Housewares,Red,Nook's Cranny Paradise Planning office 
furniture_773-1,speed bag,Housewares,Red & black,Nook's Cranny 
furniture_773-2,speed bag,Housewares,Blue & white,Nook's Cranny 
furniture_773-3,speed bag,Housewares,Black & silver,Nook's Cranny 
furniture_774-1,sphinx,Housewares,,Gulliver 
furniture_775-1,spinning wheel,Housewares,,Nook's Cranny 
furniture_776-1,spooky arch,Housewares,Orange,crafting Nook's Cranny 
furniture_776-2,spooky arch,Housewares,Yellow,crafting Nook's Cranny 
furniture_776-3,spooky arch,Housewares,Green,crafting Nook's Cranny 
furniture_776-4,spooky arch,Housewares,Monochrome,crafting Nook's Cranny 
furniture_777-1,spooky carriage,Housewares,Orange,crafting Jack 
furniture_777-2,spooky carriage,Housewares,Yellow,crafting Jack 
furniture_777-3,spooky carriage,Housewares,Green,crafting Jack 
furniture_777-4,spooky carriage,Housewares,Monochrome,crafting Jack 
furniture_778-1,spooky chair,Housewares,Orange,crafting Nook's Cranny 
furniture_778-2,spooky chair,Housewares,Yellow,crafting Nook's Cranny 
furniture_778-3,spooky chair,Housewares,Green,crafting Nook's Cranny 
furniture_778-4,spooky chair,Housewares,Monochrome,crafting Nook's Cranny 
furniture_779-1,spooky lantern set,Housewares,Orange,crafting Nook's Cranny 
furniture_779-2,spooky lantern set,Housewares,Yellow,crafting Nook's Cranny 
furniture_779-3,spooky lantern set,Housewares,Green,crafting Nook's Cranny 
furniture_779-4,spooky lantern set,Housewares,Monochrome,crafting Nook's Cranny 
furniture_780-1,spooky scarecrow,Housewares,Orange,crafting Nook's Cranny 
furniture_780-2,spooky scarecrow,Housewares,Yellow,crafting Nook's Cranny 
furniture_780-3,spooky scarecrow,Housewares,Green,crafting Nook's Cranny 
furniture_780-4,spooky scarecrow,Housewares,Monochrome,crafting Nook's Cranny 
furniture_781-1,spooky standing lamp,Housewares,Orange,crafting Nook's Cranny 
furniture_781-2,spooky standing lamp,Housewares,Yellow,crafting Nook's Cranny 
furniture_781-3,spooky standing lamp,Housewares,Green,crafting Nook's Cranny 
furniture_781-4,spooky standing lamp,Housewares,Monochrome,crafting Nook's Cranny 
furniture_782-1,spooky table,Housewares,Orange,crafting Nook's Cranny 
furniture_782-2,spooky table,Housewares,Yellow,crafting Nook's Cranny 
furniture_782-3,spooky table,Housewares,Green,crafting Nook's Cranny 
furniture_782-4,spooky table,Housewares,Monochrome,crafting Nook's Cranny 
furniture_783-1,spooky tower,Housewares,Orange,crafting Nook's Cranny 
